"chr","pos","stat","value"
"chr5",12039900,"pi",5.2872
"chr5",12109901,"pi",4.7164
"chr5",12179901,"pi",5.3794
"chr5",12249902,"pi",5.58
"chr5",12319902,"pi",5.7322
"chr5",12389902,"pi",6.049
"chr5",12459903,"pi",5.7575
"chr5",12529903,"pi",5.2052
"chr5",12599904,"pi",4.7447
"chr5",12669904,"pi",4.57
"chr5",12739905,"pi",4.1663
"chr5",12809905,"pi",3.6305
"chr5",12879905,"pi",3.7915
"chr5",12949906,"pi",4.1394
"chr5",13019906,"pi",4.0101
"chr5",13089907,"pi",5.5398
"chr5",13159907,"pi",5.5996
"chr5",13229908,"pi",5.488
"chr5",13299908,"pi",4.7454
"chr5",13369909,"pi",4.5318
"chr5",13439909,"pi",3.9758
"chr5",13509909,"pi",3.2482
"chr5",13579910,"pi",4.0673
"chr5",13649910,"pi",3.3644
"chr5",13719911,"pi",4.4174
"chr5",13789911,"pi",4.9359
"chr5",13859912,"pi",5.8244
"chr5",13929912,"pi",6.1257
"chr5",13999912,"pi",5.6241
"chr5",14069913,"pi",6.0611
"chr5",14139913,"pi",5.6269
"chr5",14209914,"pi",5.3468
"chr5",14279914,"pi",5.1521
"chr5",14349915,"pi",5.4182
"chr5",14419915,"pi",4.5426
"chr5",14489916,"pi",4.2123
"chr5",14559916,"pi",4.9906
"chr5",14629916,"pi",5.085
"chr5",14699917,"pi",4.9968
"chr5",14769917,"pi",5.1802
"chr5",14839918,"pi",4.9015
"chr5",14909918,"pi",4.9818
"chr5",14979919,"pi",4.0924
"chr5",15049919,"pi",3.3205
"chr5",15119919,"pi",3.0081
"chr5",15189920,"pi",2.6881
"chr5",15259920,"pi",3.0144
"chr5",15329921,"pi",3.2396
"chr5",15399921,"pi",2.8265
"chr5",15469922,"pi",2.823
"chr5",15539922,"pi",3.3799
"chr5",15609923,"pi",4.5126
"chr5",15679923,"pi",4.7146
"chr5",15749923,"pi",3.766
"chr5",15819924,"pi",4.2904
"chr5",15889924,"pi",3.6838
"chr5",15959925,"pi",3.7513
"chr5",16029925,"pi",2.7998
"chr5",16099926,"pi",3.6728
"chr5",16169926,"pi",4.1231
"chr5",16239926,"pi",4.153
"chr5",16309927,"pi",4.5985
"chr5",16379927,"pi",4.4393
"chr5",16449928,"pi",4.9984
"chr5",16519928,"pi",5.3757
"chr5",16589929,"pi",4.8208
"chr5",16659929,"pi",4.7044
"chr5",16729930,"pi",5.2238
"chr5",16799930,"pi",5.113
"chr5",16869930,"pi",4.5672
"chr5",16939931,"pi",4.9498
"chr5",17009931,"pi",6.2728
"chr5",17079932,"pi",6.3921
"chr5",17149932,"pi",6.2894
"chr5",17219933,"pi",5.7133
"chr5",17289933,"pi",5.1807
"chr5",17359933,"pi",5.2753
"chr5",17429934,"pi",5.1468
"chr5",17499934,"pi",4.0017
"chr5",17569935,"pi",3.4116
"chr5",17639935,"pi",3.3529
"chr5",17709936,"pi",3.8085
"chr5",17779936,"pi",3.9599
"chr5",17849937,"pi",4.6289
"chr5",17919937,"pi",4.7557
"chr5",17989937,"pi",5.4102
"chr5",18059938,"pi",5.1082
"chr5",18129938,"pi",5.2578
"chr5",18199939,"pi",5.2037
"chr5",18269939,"pi",5.8116
"chr5",18339940,"pi",5.6264
"chr5",18409940,"pi",4.7905
"chr5",18479940,"pi",4.8517
"chr5",18549941,"pi",4.7784
"chr5",18619941,"pi",4.725
"chr5",18689942,"pi",5.3977
"chr5",18759942,"pi",6.3639
"chr5",18829943,"pi",5.7088
"chr5",18899943,"pi",5.7605
"chr5",18969944,"pi",5.3948
"chr5",19039944,"pi",5.1129
"chr5",19109944,"pi",4.5245
"chr5",19179945,"pi",4.5187
"chr5",19249945,"pi",4.0679
"chr5",19319946,"pi",4.0615
"chr5",19389946,"pi",4.4084
"chr5",19459947,"pi",4.8948
"chr5",19529947,"pi",4.4472
"chr5",19599947,"pi",4.9969
"chr5",19669948,"pi",4.7346
"chr5",19739948,"pi",4.8686
"chr5",19809949,"pi",4.2026
"chr5",19879949,"pi",4.0464
"chr5",19949950,"pi",4.5964
"chr5",20019950,"pi",4.4581
"chr5",20089951,"pi",4.4362
"chr5",20159951,"pi",3.6308
"chr5",20229951,"pi",3.39
"chr5",20299952,"pi",3.7248
"chr5",20369952,"pi",4.3142
"chr5",20439953,"pi",3.3045
"chr5",20509953,"pi",4.2601
"chr5",20579954,"pi",3.92
"chr5",20649954,"pi",4.1591
"chr5",20719954,"pi",4.4685
"chr5",20789955,"pi",4.4975
"chr5",20859955,"pi",3.7684
"chr5",20929956,"pi",3.3128
"chr5",20999956,"pi",4.3802
"chr5",21069957,"pi",5.0534
"chr5",21139957,"pi",5.3799
"chr5",21209958,"pi",5.5593
"chr5",21279958,"pi",4.7739
"chr5",21349958,"pi",4.975
"chr5",21419959,"pi",4.2302
"chr5",21489959,"pi",3.2336
"chr5",21559960,"pi",3.5042
"chr5",21629960,"pi",5.138
"chr5",21699961,"pi",4.4858
"chr5",21769961,"pi",3.9191
"chr5",21839961,"pi",3.3911
"chr5",21909962,"pi",2.6227
"chr5",21979962,"pi",2.7031
"chr5",22049963,"pi",3.5595
"chr5",22119963,"pi",2.9433
"chr5",22189964,"pi",4.2752
"chr5",22259964,"pi",3.2029
"chr5",22329965,"pi",2.1575
"chr5",22399965,"pi",2.4496
"chr5",22469965,"pi",2.6035
"chr5",22539966,"pi",2.7112
"chr5",22609966,"pi",3.5919
"chr5",22679967,"pi",3.7964
"chr5",22749967,"pi",3.3014
"chr5",22819968,"pi",3.4764
"chr5",22889968,"pi",3.5098
"chr5",22959968,"pi",4.1849
"chr5",23029969,"pi",4.06
"chr5",23099969,"pi",4.3132
"chr5",23169970,"pi",4.6452
"chr5",23239970,"pi",4.6777
"chr5",23309971,"pi",4.8472
"chr5",23379971,"pi",4.6738
"chr5",23449972,"pi",4.1703
"chr5",23519972,"pi",3.952
"chr5",23589972,"pi",4.2405
"chr5",23659973,"pi",4.8825
"chr5",23729973,"pi",4.0657
"chr5",23799974,"pi",4.5919
"chr5",23869974,"pi",4.8347
"chr5",23939975,"pi",4.9762
"chr5",24009975,"pi",5.7684
"chr5",24079975,"pi",6.0715
"chr5",24149976,"pi",6.3315
"chr5",24219976,"pi",4.9261
"chr5",24289977,"pi",4.5698
"chr5",24359977,"pi",4.3821
"chr5",24429978,"pi",4.4511
"chr5",24499978,"pi",4.2946
"chr5",24569979,"pi",4.1118
"chr5",24639979,"pi",4.198
"chr5",24709979,"pi",4.1549
"chr5",24779980,"pi",4.0757
"chr5",24849980,"pi",3.0693
"chr5",24919981,"pi",2.4626
"chr5",24989981,"pi",3.4615
"chr5",25059982,"pi",3.6387
"chr5",25129982,"pi",4.181
"chr5",25199982,"pi",4.1366
"chr5",25269983,"pi",4.1226
"chr5",25339983,"pi",3.751
"chr5",25409984,"pi",3.2578
"chr5",25479984,"pi",3.7545
"chr5",25549985,"pi",2.9354
"chr5",25619985,"pi",3.2313
"chr5",25689986,"pi",3.5548
"chr5",25759986,"pi",3.5028
"chr5",25829986,"pi",4.0483
"chr5",25899987,"pi",3.8064
"chr5",25969987,"pi",4.0382
"chr5",26039988,"pi",3.3631
"chr5",26109988,"pi",3.7196
"chr5",26179989,"pi",3.1635
"chr5",26249989,"pi",2.9901
"chr5",26319989,"pi",3.9468
"chr5",26389990,"pi",3.0195
"chr5",26459990,"pi",2.8412
"chr5",26529991,"pi",2.6977
"chr5",26599991,"pi",2.7279
"chr5",26669992,"pi",2.5821
"chr5",26739992,"pi",2.352
"chr5",26809993,"pi",1.5687
"chr5",26879993,"pi",2.7945
"chr5",26949993,"pi",2.565
"chr5",27019994,"pi",2.5829
"chr5",27089994,"pi",2.6746
"chr5",27159995,"pi",2.9674
"chr5",27229995,"pi",3.3101
"chr5",27299996,"pi",2.8311
"chr5",27369996,"pi",3.0149
"chr5",27439996,"pi",2.8676
"chr5",27509997,"pi",3.5671
"chr5",27579997,"pi",4.2259
"chr5",27649998,"pi",3.8122
"chr5",27719998,"pi",4.0228
"chr5",27789999,"pi",3.8901
"chr5",27859999,"pi",4.6177
"chr5",27930000,"pi",5.4967
"chr5",2.8e+07,"pi",5.807
"chr5",69825,"tajima",0.8908
"chr5",139826,"tajima",0.305
"chr5",209826,"tajima",0.316
"chr5",279827,"tajima",0.0126
"chr5",349827,"tajima",0.3655
"chr5",419828,"tajima",1.0223
"chr5",489828,"tajima",0.8541
"chr5",559828,"tajima",0.3658
"chr5",629829,"tajima",0.178
"chr5",699829,"tajima",0.3558
"chr5",769830,"tajima",0.9351
"chr5",839830,"tajima",0.3353
"chr5",909831,"tajima",0.0088
"chr5",979831,"tajima",0.1176
"chr5",1049832,"tajima",-1.1649
"chr5",1119832,"tajima",-1.4841
"chr5",1189832,"tajima",-0.7957
"chr5",1259833,"tajima",-1.252
"chr5",1329833,"tajima",-0.0383
"chr5",1399834,"tajima",-0.4235
"chr5",1469834,"tajima",-0.3615
"chr5",1539835,"tajima",-0.8649
"chr5",1609835,"tajima",-0.7739
"chr5",1679835,"tajima",-0.2806
"chr5",1749836,"tajima",-0.1396
"chr5",1819836,"tajima",-0.3817
"chr5",1889837,"tajima",0.392
"chr5",1959837,"tajima",-0.8804
"chr5",2029838,"tajima",-1.7961
"chr5",2099838,"tajima",-1.5351
"chr5",2169839,"tajima",-1.715
"chr5",2239839,"tajima",-1.2747
"chr5",2309839,"tajima",-0.8004
"chr5",2379840,"tajima",-0.8239
"chr5",2449840,"tajima",-0.6184
"chr5",2519841,"tajima",-1.6525
"chr5",2589841,"tajima",-2.0481
"chr5",2659842,"tajima",-0.4696
"chr5",2729842,"tajima",-0.6129
"chr5",2799842,"tajima",-0.0682
"chr5",2869843,"tajima",0.8139
"chr5",2939843,"tajima",0.9883
"chr5",3009844,"tajima",0.473
"chr5",3079844,"tajima",0.0179
"chr5",3149845,"tajima",0.7334
"chr5",3219845,"tajima",1.7094
"chr5",3289846,"tajima",1.1602
"chr5",3359846,"tajima",0.843
"chr5",3429846,"tajima",0.3
"chr5",3499847,"tajima",-0.487
"chr5",3569847,"tajima",-0.7225
"chr5",3639848,"tajima",0.0422
"chr5",3709848,"tajima",0.0789
"chr5",3779849,"tajima",-0.0173
"chr5",3849849,"tajima",-0.0945
"chr5",3919849,"tajima",-0.5039
"chr5",3989850,"tajima",-0.976
"chr5",4059850,"tajima",-1.3318
"chr5",4129851,"tajima",-0.5638
"chr5",4199851,"tajima",1.0195
"chr5",4269852,"tajima",0.2703
"chr5",4339852,"tajima",-0.1967
"chr5",4409853,"tajima",-0.1153
"chr5",4479853,"tajima",-0.392
"chr5",4549853,"tajima",-0.5115
"chr5",4619854,"tajima",0.4383
"chr5",4689854,"tajima",0.7992
"chr5",4759855,"tajima",0.9894
"chr5",4829855,"tajima",-0.026
"chr5",4899856,"tajima",0.4271
"chr5",4969856,"tajima",0.8167
"chr5",5039856,"tajima",2.1118
"chr5",5109857,"tajima",1.9966
"chr5",5179857,"tajima",2.2147
"chr5",5249858,"tajima",2.0553
"chr5",5319858,"tajima",2.2952
"chr5",5389859,"tajima",1.9856
"chr5",5459859,"tajima",1.3185
"chr5",5529860,"tajima",0.5091
"chr5",5599860,"tajima",0.4268
"chr5",5669860,"tajima",0.7302
"chr5",5739861,"tajima",0.4049
"chr5",5809861,"tajima",0.4566
"chr5",5879862,"tajima",0.6752
"chr5",5949862,"tajima",2.3351
"chr5",6019863,"tajima",1.136
"chr5",6089863,"tajima",1.9844
"chr5",6159863,"tajima",1.9729
"chr5",6229864,"tajima",1.8091
"chr5",6299864,"tajima",1.4194
"chr5",6369865,"tajima",0.8478
"chr5",6439865,"tajima",-0.1992
"chr5",6509866,"tajima",-0.0432
"chr5",6579866,"tajima",0.4555
"chr5",6649867,"tajima",0.4841
"chr5",6719867,"tajima",0.4749
"chr5",6789867,"tajima",0.8245
"chr5",6859868,"tajima",0.3859
"chr5",6929868,"tajima",-0.032
"chr5",6999869,"tajima",-0.2935
"chr5",7069869,"tajima",1.3091
"chr5",7139870,"tajima",0.5879
"chr5",7209870,"tajima",0.2541
"chr5",7279870,"tajima",0.0833
"chr5",7349871,"tajima",0.8272
"chr5",7419871,"tajima",0.6357
"chr5",7489872,"tajima",0.6499
"chr5",7559872,"tajima",0.6378
"chr5",7629873,"tajima",0.971
"chr5",7699873,"tajima",0.62
"chr5",7769874,"tajima",1.8226
"chr5",7839874,"tajima",1.3581
"chr5",7909874,"tajima",1.4535
"chr5",7979875,"tajima",0.844
"chr5",8049875,"tajima",0.889
"chr5",8119876,"tajima",0.7277
"chr5",8189876,"tajima",0.7726
"chr5",8259877,"tajima",1.0402
"chr5",8329877,"tajima",0.294
"chr5",8399877,"tajima",-0.1041
"chr5",8469878,"tajima",0.796
"chr5",8539878,"tajima",0.0503
"chr5",8609879,"tajima",0.5729
"chr5",8679879,"tajima",0.7161
"chr5",8749880,"tajima",0.6538
"chr5",8819880,"tajima",0.751
"chr5",8889881,"tajima",1.0578
"chr5",8959881,"tajima",1.7298
"chr5",9029881,"tajima",0.6608
"chr5",9099882,"tajima",0.0364
"chr5",9169882,"tajima",-0.9654
"chr5",9239883,"tajima",-0.4873
"chr5",9309883,"tajima",0.5727
"chr5",9379884,"tajima",0.3561
"chr5",9449884,"tajima",-0.2287
"chr5",9519884,"tajima",0.1158
"chr5",9589885,"tajima",-0.2389
"chr5",9659885,"tajima",0.0277
"chr5",9729886,"tajima",-0.2659
"chr5",9799886,"tajima",-0.4232
"chr5",9869887,"tajima",-0.7988
"chr5",9939887,"tajima",-0.9765
"chr5",10009888,"tajima",-1.013
"chr5",10079888,"tajima",-0.3983
"chr5",10149888,"tajima",1.3113
"chr5",10219889,"tajima",1.7144
"chr5",10289889,"tajima",1.5415
"chr5",10359890,"tajima",0.7012
"chr5",10429890,"tajima",0.6655
"chr5",10499891,"tajima",0.6251
"chr5",10569891,"tajima",-0.3764
"chr5",10639891,"tajima",-1.3637
"chr5",10709892,"tajima",-1.9796
"chr5",10779892,"tajima",0.7396
"chr5",10849893,"tajima",-0.7017
"chr5",10919893,"tajima",-0.7423
"chr5",10989894,"tajima",-0.5001
"chr5",11059894,"tajima",-0.0579
"chr5",11129895,"tajima",0.6483
"chr5",11199895,"tajima",0.5118
"chr5",11269895,"tajima",-0.2187
"chr5",11339896,"tajima",0.3164
"chr5",11409896,"tajima",0.6996
"chr5",11479897,"tajima",-0.2076
"chr5",11549897,"tajima",0.3171
"chr5",11619898,"tajima",1.5327
"chr5",11689898,"tajima",0.1417
"chr5",11759898,"tajima",0.5074
"chr5",11829899,"tajima",1.3117
"chr5",11899899,"tajima",0.8747
"chr5",11969900,"tajima",1.1878
"chr5",12039900,"tajima",1.4349
"chr5",12109901,"tajima",0.7603
"chr5",12179901,"tajima",1.5438
"chr5",12249902,"tajima",1.7809
"chr5",12319902,"tajima",1.9608
"chr5",12389902,"tajima",2.3352
"chr5",12459903,"tajima",1.9907
"chr5",12529903,"tajima",1.3379
"chr5",12599904,"tajima",0.7938
"chr5",12669904,"tajima",0.5873
"chr5",12739905,"tajima",0.1101
"chr5",12809905,"tajima",-0.523
"chr5",12879905,"tajima",-0.3328
"chr5",12949906,"tajima",0.0784
"chr5",13019906,"tajima",-0.0744
"chr5",13089907,"tajima",1.7334
"chr5",13159907,"tajima",1.804
"chr5",13229908,"tajima",1.6722
"chr5",13299908,"tajima",0.7945
"chr5",13369909,"tajima",0.5422
"chr5",13439909,"tajima",-0.1149
"chr5",13509909,"tajima",-0.9748
"chr5",13579910,"tajima",-0.0068
"chr5",13649910,"tajima",-0.8376
"chr5",13719911,"tajima",0.4069
"chr5",13789911,"tajima",1.0197
"chr5",13859912,"tajima",2.0698
"chr5",13929912,"tajima",2.4258
"chr5",13999912,"tajima",1.8331
"chr5",14069913,"tajima",2.3495
"chr5",14139913,"tajima",1.8364
"chr5",14209914,"tajima",1.5053
"chr5",14279914,"tajima",1.2752
"chr5",14349915,"tajima",1.5897
"chr5",14419915,"tajima",0.5549
"chr5",14489916,"tajima",0.1646
"chr5",14559916,"tajima",1.0843
"chr5",14629916,"tajima",1.1959
"chr5",14699917,"tajima",1.0917
"chr5",14769917,"tajima",1.3084
"chr5",14839918,"tajima",0.9791
"chr5",14909918,"tajima",1.074
"chr5",14979919,"tajima",0.0228
"chr5",15049919,"tajima",-0.8894
"chr5",15119919,"tajima",-1.2586
"chr5",15189920,"tajima",-1.6368
"chr5",15259920,"tajima",-1.2512
"chr5",15329921,"tajima",-0.985
"chr5",15399921,"tajima",-1.4732
"chr5",15469922,"tajima",-1.4774
"chr5",15539922,"tajima",-0.8193
"chr5",15609923,"tajima",0.5194
"chr5",15679923,"tajima",0.7582
"chr5",15749923,"tajima",-0.3629
"chr5",15819924,"tajima",0.2568
"chr5",15889924,"tajima",-0.46
"chr5",15959925,"tajima",-0.3803
"chr5",16029925,"tajima",-1.5048
"chr5",16099926,"tajima",-0.473
"chr5",16169926,"tajima",0.0591
"chr5",16239926,"tajima",0.0944
"chr5",16309927,"tajima",0.6209
"chr5",16379927,"tajima",0.4328
"chr5",16449928,"tajima",1.0936
"chr5",16519928,"tajima",1.5394
"chr5",16589929,"tajima",0.8836
"chr5",16659929,"tajima",0.7461
"chr5",16729930,"tajima",1.3599
"chr5",16799930,"tajima",1.2289
"chr5",16869930,"tajima",0.584
"chr5",16939931,"tajima",1.0362
"chr5",17009931,"tajima",2.5997
"chr5",17079932,"tajima",2.7407
"chr5",17149932,"tajima",2.6193
"chr5",17219933,"tajima",1.9385
"chr5",17289933,"tajima",1.309
"chr5",17359933,"tajima",1.4208
"chr5",17429934,"tajima",1.269
"chr5",17499934,"tajima",-0.0844
"chr5",17569935,"tajima",-0.7817
"chr5",17639935,"tajima",-0.8511
"chr5",17709936,"tajima",-0.3126
"chr5",17779936,"tajima",-0.1337
"chr5",17849937,"tajima",0.6568
"chr5",17919937,"tajima",0.8067
"chr5",17989937,"tajima",1.5802
"chr5",18059938,"tajima",1.2233
"chr5",18129938,"tajima",1.4002
"chr5",18199939,"tajima",1.3362
"chr5",18269939,"tajima",2.0546
"chr5",18339940,"tajima",1.8357
"chr5",18409940,"tajima",0.8479
"chr5",18479940,"tajima",0.9202
"chr5",18549941,"tajima",0.8335
"chr5",18619941,"tajima",0.7705
"chr5",18689942,"tajima",1.5655
"chr5",18759942,"tajima",2.7073
"chr5",18829943,"tajima",1.9332
"chr5",18899943,"tajima",1.9943
"chr5",18969944,"tajima",1.5621
"chr5",19039944,"tajima",1.2289
"chr5",19109944,"tajima",0.5335
"chr5",19179945,"tajima",0.5266
"chr5",19249945,"tajima",-0.0062
"chr5",19319946,"tajima",-0.0137
"chr5",19389946,"tajima",0.3963
"chr5",19459947,"tajima",0.9711
"chr5",19529947,"tajima",0.4421
"chr5",19599947,"tajima",1.0918
"chr5",19669948,"tajima",0.7818
"chr5",19739948,"tajima",0.9402
"chr5",19809949,"tajima",0.153
"chr5",19879949,"tajima",-0.0316
"chr5",19949950,"tajima",0.6185
"chr5",20019950,"tajima",0.455
"chr5",20089951,"tajima",0.4292
"chr5",20159951,"tajima",-0.5227
"chr5",20229951,"tajima",-0.8073
"chr5",20299952,"tajima",-0.4116
"chr5",20369952,"tajima",0.2849
"chr5",20439953,"tajima",-0.9083
"chr5",20509953,"tajima",0.2211
"chr5",20579954,"tajima",-0.1809
"chr5",20649954,"tajima",0.1016
"chr5",20719954,"tajima",0.4673
"chr5",20789955,"tajima",0.5016
"chr5",20859955,"tajima",-0.3601
"chr5",20929956,"tajima",-0.8985
"chr5",20999956,"tajima",0.363
"chr5",21069957,"tajima",1.1586
"chr5",21139957,"tajima",1.5444
"chr5",21209958,"tajima",1.7564
"chr5",21279958,"tajima",0.8283
"chr5",21349958,"tajima",1.0659
"chr5",21419959,"tajima",0.1857
"chr5",21489959,"tajima",-0.9921
"chr5",21559960,"tajima",-0.6723
"chr5",21629960,"tajima",1.2586
"chr5",21699961,"tajima",0.4878
"chr5",21769961,"tajima",-0.1819
"chr5",21839961,"tajima",-0.806
"chr5",21909962,"tajima",-1.7141
"chr5",21979962,"tajima",-1.6191
"chr5",22049963,"tajima",-0.6069
"chr5",22119963,"tajima",-1.3352
"chr5",22189964,"tajima",0.2388
"chr5",22259964,"tajima",-1.0284
"chr5",22329965,"tajima",-2.2638
"chr5",22399965,"tajima",-1.9186
"chr5",22469965,"tajima",-1.7368
"chr5",22539966,"tajima",-1.6094
"chr5",22609966,"tajima",-0.5686
"chr5",22679967,"tajima",-0.327
"chr5",22749967,"tajima",-0.9119
"chr5",22819968,"tajima",-0.7051
"chr5",22889968,"tajima",-0.6657
"chr5",22959968,"tajima",0.1321
"chr5",23029969,"tajima",-0.0155
"chr5",23099969,"tajima",0.2838
"chr5",23169970,"tajima",0.6761
"chr5",23239970,"tajima",0.7145
"chr5",23309971,"tajima",0.9149
"chr5",23379971,"tajima",0.7099
"chr5",23449972,"tajima",0.1149
"chr5",23519972,"tajima",-0.1431
"chr5",23589972,"tajima",0.1979
"chr5",23659973,"tajima",0.9566
"chr5",23729973,"tajima",-0.0087
"chr5",23799974,"tajima",0.6131
"chr5",23869974,"tajima",0.9001
"chr5",23939975,"tajima",1.0673
"chr5",24009975,"tajima",2.0035
"chr5",24079975,"tajima",2.3617
"chr5",24149976,"tajima",2.6691
"chr5",24219976,"tajima",1.0081
"chr5",24289977,"tajima",0.587
"chr5",24359977,"tajima",0.3652
"chr5",24429978,"tajima",0.4467
"chr5",24499978,"tajima",0.2618
"chr5",24569979,"tajima",0.0458
"chr5",24639979,"tajima",0.1476
"chr5",24709979,"tajima",0.0967
"chr5",24779980,"tajima",0.0031
"chr5",24849980,"tajima",-1.1862
"chr5",24919981,"tajima",-1.9033
"chr5",24989981,"tajima",-0.7228
"chr5",25059982,"tajima",-0.5133
"chr5",25129982,"tajima",0.1275
"chr5",25199982,"tajima",0.0751
"chr5",25269983,"tajima",0.0585
"chr5",25339983,"tajima",-0.3806
"chr5",25409984,"tajima",-0.9636
"chr5",25479984,"tajima",-0.3765
"chr5",25549985,"tajima",-1.3445
"chr5",25619985,"tajima",-0.9948
"chr5",25689986,"tajima",-0.6125
"chr5",25759986,"tajima",-0.674
"chr5",25829986,"tajima",-0.0292
"chr5",25899987,"tajima",-0.3152
"chr5",25969987,"tajima",-0.0412
"chr5",26039988,"tajima",-0.8391
"chr5",26109988,"tajima",-0.4178
"chr5",26179989,"tajima",-1.075
"chr5",26249989,"tajima",-1.2799
"chr5",26319989,"tajima",-0.1492
"chr5",26389990,"tajima",-1.2451
"chr5",26459990,"tajima",-1.4559
"chr5",26529991,"tajima",-1.6255
"chr5",26599991,"tajima",-1.5898
"chr5",26669992,"tajima",-1.762
"chr5",26739992,"tajima",-2.034
"chr5",26809993,"tajima",-2.9597
"chr5",26879993,"tajima",-1.511
"chr5",26949993,"tajima",-1.7822
"chr5",27019994,"tajima",-1.7611
"chr5",27089994,"tajima",-1.6527
"chr5",27159995,"tajima",-1.3068
"chr5",27229995,"tajima",-0.9017
"chr5",27299996,"tajima",-1.4678
"chr5",27369996,"tajima",-1.2506
"chr5",27439996,"tajima",-1.4246
"chr5",27509997,"tajima",-0.598
"chr5",27579997,"tajima",0.1806
"chr5",27649998,"tajima",-0.3083
"chr5",27719998,"tajima",-0.0594
"chr5",27789999,"tajima",-0.2162
"chr5",27859999,"tajima",0.6436
"chr5",27930000,"tajima",1.6824
"chr5",2.8e+07,"tajima",2.0492
